zip,primary_city,state,timezone
13051,Delphi Falls,NY,America/New_York
13052,De Ruyter,NY,America/New_York
13053,Dryden,NY,America/New_York
13054,Durhamville,NY,America/New_York
13057,East Syracuse,NY,America/New_York
13060,Elbridge,NY,America/New_York
13061,Erieville,NY,America/New_York
13062,Etna,NY,America/New_York
13063,Fabius,NY,America/New_York
13064,Fair Haven,NY,America/New_York
13065,Fayette,NY,America/New_York
13066,Fayetteville,NY,America/New_York
13068,Freeville,NY,America/New_York
13069,Fulton,NY,America/New_York
13071,Genoa,NY,America/New_York
13072,Georgetown,NY,America/New_York
13073,Groton,NY,America/New_York
13074,Hannibal,NY,America/New_York
13076,Hastings,NY,America/New_York
13077,Homer,NY,America/New_York
13078,Jamesville,NY,America/New_York
13080,Jordan,NY,America/New_York
13081,King Ferry,NY,America/New_York
13082,Kirkville,NY,America/New_York
13083,Lacona,NY,America/New_York
13084,La Fayette,NY,America/New_York
13087,Little York,NY,America/New_York
13088,Liverpool,NY,America/New_York
13089,Liverpool,NY,America/New_York
13090,Liverpool,NY,America/New_York
13092,Locke,NY,America/New_York
13093,Lycoming,NY,America/New_York
13101,Mc Graw,NY,America/New_York
13102,Mc Lean,NY,America/New_York
13103,Mallory,NY,America/New_York
13104,Manlius,NY,America/New_York
13107,Maple View,NY,America/New_York
13108,Marcellus,NY,America/New_York
13110,Marietta,NY,America/New_York
13111,Martville,NY,America/New_York
13112,Memphis,NY,America/New_York
13113,Meridian,NY,America/New_York
13114,Mexico,NY,America/New_York
13115,Minetto,NY,America/New_York
13116,Minoa,NY,America/New_York
13117,Montezuma,NY,America/New_York
13118,Moravia,NY,America/New_York
13119,Mottville,NY,America/New_York
13120,Nedrow,NY,America/New_York
13121,New Haven,NY,America/New_York
13122,New Woodstock,NY,America/New_York
13123,North Bay,NY,America/New_York
13124,North Pitcher,NY,America/New_York
13126,Oswego,NY,America/New_York
13131,Parish,NY,America/New_York
13132,Pennellville,NY,America/New_York
13134,Peterboro,NY,America/New_York
13135,Phoenix,NY,America/New_York
13136,Pitcher,NY,America/New_York
13137,Plainville,NY,America/New_York
13138,Pompey,NY,America/New_York
13139,Poplar Ridge,NY,America/New_York
13140,Port Byron,NY,America/New_York
13141,Preble,NY,America/New_York
13142,Pulaski,NY,America/New_York
13143,Red Creek,NY,America/New_York
13144,Richland,NY,America/New_York
13145,Sandy Creek,NY,America/New_York
13146,Savannah,NY,America/New_York
13147,Scipio Center,NY,America/New_York
13148,Seneca Falls,NY,America/New_York
13152,Skaneateles,NY,America/New_York
13153,Skaneateles Falls,NY,America/New_York
13154,South Butler,NY,America/New_York
13155,South Otselic,NY,America/New_York
13156,Sterling,NY,America/New_York
13157,Sylvan Beach,NY,America/New_York
13158,Truxton,NY,America/New_York
13159,Tully,NY,America/New_York
13160,Union Springs,NY,America/New_York
13162,Verona Beach,NY,America/New_York
13163,Wampsville,NY,America/New_York
13164,Warners,NY,America/New_York
13165,Waterloo,NY,America/New_York
13166,Weedsport,NY,America/New_York
13167,West Monroe,NY,America/New_York
13201,Syracuse,NY,America/New_York
13202,Syracuse,NY,America/New_York
13203,Syracuse,NY,America/New_York
13204,Syracuse,NY,America/New_York
13205,Syracuse,NY,America/New_York
13206,Syracuse,NY,America/New_York
13207,Syracuse,NY,America/New_York
13208,Syracuse,NY,America/New_York
13209,Syracuse,NY,America/New_York
13210,Syracuse,NY,America/New_York
13211,Syracuse,NY,America/New_York
13212,Syracuse,NY,America/New_York
13214,Syracuse,NY,America/New_York
13215,Syracuse,NY,America/New_York
13217,Syracuse,NY,America/New_York
13218,Syracuse,NY,America/New_York
13219,Syracuse,NY,America/New_York
13220,Syracuse,NY,America/New_York
13221,Syracuse,NY,America/New_York
13224,Syracuse,NY,America/New_York
13235,Syracuse,NY,America/New_York
13244,Syracuse,NY,America/New_York
13261,Syracuse,NY,America/New_York
13290,Syracuse,NY,America/New_York
13301,Alder Creek,NY,America/New_York
13302,Altmar,NY,America/New_York
13303,Ava,NY,America/New_York
13304,Barneveld,NY,America/New_York
13305,Beaver Falls,NY,America/New_York
13308,Blossvale,NY,America/New_York
13309,Boonville,NY,America/New_York
13310,Bouckville,NY,America/New_York
13312,Brantingham,NY,America/New_York
13313,Bridgewater,NY,America/New_York
13314,Brookfield,NY,America/New_York
13315,Burlington Flats,NY,America/New_York
13316,Camden,NY,America/New_York
13317,Canajoharie,NY,America/New_York
13318,Cassville,NY,America/New_York
13319,Chadwicks,NY,America/New_York
13320,Cherry Valley,NY,America/New_York
13321,Clark Mills,NY,America/New_York
13322,Clayville,NY,America/New_York
13323,Clinton,NY,America/New_York
13324,Cold Brook,NY,America/New_York
13325,Constableville,NY,America/New_York
13326,Cooperstown,NY,America/New_York
13327,Croghan,NY,America/New_York
13328,Deansboro,NY,America/New_York
13329,Dolgeville,NY,America/New_York
13331,Eagle Bay,NY,America/New_York
13332,Earlville,NY,America/New_York
13333,East Springfield,NY,America/New_York
13334,Eaton,NY,America/New_York
13335,Edmeston,NY,America/New_York
13337,Fly Creek,NY,America/New_York
13338,Forestport,NY,America/New_York
13339,Fort Plain,NY,America/New_York
13340,Frankfort,NY,America/New_York
13341,Franklin Springs,NY,America/New_York
13342,Garrattsville,NY,America/New_York
13343,Glenfield,NY,America/New_York
13345,Greig,NY,America/New_York
13346,Hamilton,NY,America/New_York
13348,Hartwick,NY,America/New_York
13350,Herkimer,NY,America/New_York
13352,Hinckley,NY,America/New_York
13353,Hoffmeister,NY,America/New_York
13354,Holland Patent,NY,America/New_York
13355,Hubbardsville,NY,America/New_York
13357,Ilion,NY,America/New_York
13360,Inlet,NY,America/New_York
13361,Jordanville,NY,America/New_York
13362,Knoxboro,NY,America/New_York
13363,Lee Center,NY,America/New_York
13364,Leonardsville,NY,America/New_York
13365,Little Falls,NY,America/New_York
13367,Lowville,NY,America/New_York
13368,Lyons Falls,NY,America/New_York
13401,Mc Connellsville,NY,America/New_York
13402,Madison,NY,America/New_York
13403,Marcy,NY,America/New_York
13404,Martinsburg,NY,America/New_York
13406,Middleville,NY,America/New_York
13407,Mohawk,NY,America/New_York
13408,Morrisville,NY,America/New_York
13409,Munnsville,NY,America/New_York
13410,Nelliston,NY,America/New_York
13411,New Berlin,NY,America/New_York
13413,New Hartford,NY,America/New_York
13415,New Lisbon,NY,America/New_York
13416,Newport,NY,America/New_York
13417,New York Mills,NY,America/New_York
13418,North Brookfield,NY,America/New_York
13420,Old Forge,NY,America/New_York
13421,Oneida,NY,America/New_York
13424,Oriskany,NY,America/New_York
13425,Oriskany Falls,NY,America/New_York
13426,Orwell,NY,America/New_York
13428,Palatine Bridge,NY,America/New_York
13431,Poland,NY,America/New_York
13433,Port Leyden,NY,America/New_York
13435,Prospect,NY,America/New_York
13436,Raquette Lake,NY,America/New_York
13437,Redfield,NY,America/New_York
13438,Remsen,NY,America/New_York
13439,Richfield Springs,NY,America/New_York
13440,Rome,NY,America/New_York
13442,Rome,NY,America/New_York
13450,Roseboom,NY,America/New_York
13452,Saint Johnsville,NY,America/New_York
13454,Salisbury Center,NY,America/New_York
13455,Sangerfield,NY,America/New_York
13456,Sauquoit,NY,America/New_York
13457,Schuyler Lake,NY,America/New_York
13459,Sharon Springs,NY,America/New_York
13460,Sherburne,NY,America/New_York
13461,Sherrill,NY,America/New_York
13464,Smyrna,NY,America/New_York
13468,Springfield Center,NY,America/New_York
13469,Stittville,NY,America/New_York
13470,Stratford,NY,America/New_York
13471,Taberg,NY,America/New_York
13472,Thendara,NY,America/New_York
13473,Turin,NY,America/New_York
13475,Van Hornesville,NY,America/New_York
13476,Vernon,NY,America/New_York
13477,Vernon Center,NY,America/New_York
13478,Verona,NY,America/New_York
13479,Washington Mills,NY,America/New_York
13480,Waterville,NY,America/New_York
13482,West Burlington,NY,America/New_York
13483,Westdale,NY,America/New_York
13484,West Eaton,NY,America/New_York
13485,West Edmeston,NY,America/New_York
13486,Westernville,NY,America/New_York
13488,Westford,NY,America/New_York
13489,West Leyden,NY,America/New_York
13490,Westmoreland,NY,America/New_York
13491,West Winfield,NY,America/New_York
13492,Whitesboro,NY,America/New_York
13493,Williamstown,NY,America/New_York
13494,Woodgate,NY,America/New_York
13495,Yorkville,NY,America/New_York
13501,Utica,NY,America/New_York
13502,Utica,NY,America/New_York
13503,Utica,NY,America/New_York
13504,Utica,NY,America/New_York
13505,Utica,NY,America/New_York
13601,Watertown,NY,America/New_York
13602,Fort Drum,NY,America/New_York
13603,Watertown,NY,America/New_York
13605,Adams,NY,America/New_York
13606,Adams Center,NY,America/New_York
13607,Alexandria Bay,NY,America/New_York
13608,Antwerp,NY,America/New_York
13611,Belleville,NY,America/New_York
13612,Black River,NY,America/New_York
13613,Brasher Falls,NY,America/New_York
13614,Brier Hill,NY,America/New_York
13615,Brownville,NY,America/New_York
13616,Calcium,NY,America/New_York
13617,Canton,NY,America/New_York
13618,Cape Vincent,NY,America/New_York
13619,Carthage,NY,America/New_York
13620,Castorland,NY,America/New_York
13621,Chase Mills,NY,America/New_York
13622,Chaumont,NY,America/New_York
13623,Chippewa Bay,NY,America/New_York
13624,Clayton,NY,America/New_York
13625,Colton,NY,America/New_York
13626,Copenhagen,NY,America/New_York
13627,Deer River,NY,America/New_York
13628,Deferiet,NY,America/New_York
13630,De Kalb Junction,NY,America/New_York
13631,Denmark,NY,America/New_York
13632,Depauville,NY,America/New_York
13633,De Peyster,NY,America/New_York
13634,Dexter,NY,America/New_York
13635,Edwards,NY,America/New_York
13636,Ellisburg,NY,America/New_York
13637,Evans Mills,NY,America/New_York
13638,Felts Mills,NY,America/New_York
13639,Fine,NY,America/New_York
13640,Wellesley Island,NY,America/New_York
13641,Fishers Landing,NY,America/New_York
13642,Gouverneur,NY,America/New_York
13643,Great Bend,NY,America/New_York
13645,Hailesboro,NY,America/New_York
13646,Hammond,NY,America/New_York
13647,Hannawa Falls,NY,America/New_York
13648,Harrisville,NY,America/New_York
13649,Helena,NY,America/New_York
13650,Henderson,NY,America/New_York
13651,Henderson Harbor,NY,America/New_York
13652,Hermon,NY,America/New_York
13654,Heuvelton,NY,America/New_York
13655,Hogansburg,NY,America/New_York
13656,La Fargeville,NY,America/New_York
13658,Lisbon,NY,America/New_York
13659,Lorraine,NY,America/New_York
13660,Madrid,NY,America/New_York
13661,Mannsville,NY,America/New_York
13662,Massena,NY,America/New_York
13664,Morristown,NY,America/New_York
13665,Natural Bridge,NY,America/New_York
13666,Newton Falls,NY,America/New_York
13667,Norfolk,NY,America/New_York
13668,Norwood,NY,America/New_York
13669,Ogdensburg,NY,America/New_York
13670,Oswegatchie,NY,America/New_York
13671,Oxbow,NY,America/New_York
13672,Parishville,NY,America/New_York
13673,Philadelphia,NY,America/New_York
13674,Pierrepont Manor,NY,America/New_York
13675,Plessis,NY,America/New_York
13676,Potsdam,NY,America/New_York
13677,Pyrites,NY,America/New_York
13678,Raymondville,NY,America/New_York
13679,Redwood,NY,America/New_York
13680,Rensselaer Falls,NY,America/New_York
13681,Richville,NY,America/New_York
13682,Rodman,NY,America/New_York
13683,Rooseveltown,NY,America/New_York
13684,Russell,NY,America/New_York
13685,Sackets Harbor,NY,America/New_York
13687,South Colton,NY,America/New_York
13690,Star Lake,NY,America/New_York
13691,Theresa,NY,America/New_York
13692,Thousand Island Park,NY,America/New_York
13693,Three Mile Bay,NY,America/New_York
13694,Waddington,NY,America/New_York
13695,Wanakena,NY,America/New_York
13696,West Stockholm,NY,America/New_York
13697,Winthrop,NY,America/New_York
13699,Potsdam,NY,America/New_York
13730,Afton,NY,America/New_York
13731,Andes,NY,America/New_York
13732,Apalachin,NY,America/New_York
13733,Bainbridge,NY,America/New_York
13734,Barton,NY,America/New_York
13736,Berkshire,NY,America/New_York
13737,Bible School Park,NY,America/New_York
13738,Blodgett Mills,NY,America/New_York
13739,Bloomville,NY,America/New_York
13740,Bovina Center,NY,America/New_York
13743,Candor,NY,America/New_York
13744,Castle Creek,NY,America/New_York
13745,Chenango Bridge,NY,America/New_York
13746,Chenango Forks,NY,America/New_York
13747,Colliersville,NY,America/New_York
13748,Conklin,NY,America/New_York
13749,Corbettsville,NY,America/New_York
13750,Davenport,NY,America/New_York
13751,Davenport Center,NY,America/New_York
13752,Delancey,NY,America/New_York
13753,Delhi,NY,America/New_York
13754,Deposit,NY,America/New_York
13755,Downsville,NY,America/New_York
13756,East Branch,NY,America/New_York
13757,East Meredith,NY,America/New_York
13758,East Pharsalia,NY,America/New_York
13760,Endicott,NY,America/New_York
13761,Endicott,NY,America/New_York
13762,Endwell,NY,America/New_York
13763,Endicott,NY,America/New_York
13774,Fishs Eddy,NY,America/New_York
13775,Franklin,NY,America/New_York
13776,Gilbertsville,NY,America/New_York
13777,Glen Aubrey,NY,America/New_York
13778,Greene,NY,America/New_York
13780,Guilford,NY,America/New_York
13782,Hamden,NY,America/New_York
13783,Hancock,NY,America/New_York
13784,Harford,NY,America/New_York
13786,Harpersfield,NY,America/New_York
13787,Harpursville,NY,America/New_York
13788,Hobart,NY,America/New_York
13790,Johnson City,NY,America/New_York
13794,Killawog,NY,America/New_York
13795,Kirkwood,NY,America/New_York
13796,Laurens,NY,America/New_York
13797,Lisle,NY,America/New_York
13801,Mc Donough,NY,America/New_York
13802,Maine,NY,America/New_York
13803,Marathon,NY,America/New_York
13804,Masonville,NY,America/New_York
13806,Meridale,NY,America/New_York
13807,Milford,NY,America/New_York
13808,Morris,NY,America/New_York
13809,Mount Upton,NY,America/New_York
13810,Mount Vision,NY,America/New_York
13811,Newark Valley,NY,America/New_York
13812,Nichols,NY,America/New_York
13813,Nineveh,NY,America/New_York
13814,North Norwich,NY,America/New_York
13815,Norwich,NY,America/New_York
13820,Oneonta,NY,America/New_York
13825,Otego,NY,America/New_York
13826,Ouaquaga,NY,America/New_York
13827,Owego,NY,America/New_York
13830,Oxford,NY,America/New_York
13832,Plymouth,NY,America/New_York
13833,Port Crane,NY,America/New_York
13834,Portlandville,NY,America/New_York
13835,Richford,NY,America/New_York
13838,Sidney,NY,America/New_York
13839,Sidney Center,NY,America/New_York
13840,Smithboro,NY,America/New_York
13841,Smithville Flats,NY,America/New_York
13842,South Kortright,NY,America/New_York
13843,South New Berlin,NY,America/New_York
13844,South Plymouth,NY,America/New_York
13845,Tioga Center,NY,America/New_York
13846,Treadwell,NY,America/New_York
13847,Trout Creek,NY,America/New_York
13848,Tunnel,NY,America/New_York
13849,Unadilla,NY,America/New_York
13850,Vestal,NY,America/New_York
13851,Vestal,NY,America/New_York
13856,Walton,NY,America/New_York
13859,Wells Bridge,NY,America/New_York
13860,West Davenport,NY,America/New_York
13861,West Oneonta,NY,America/New_York
13862,Whitney Point,NY,America/New_York
13863,Willet,NY,America/New_York
13864,Willseyville,NY,America/New_York
13865,Windsor,NY,America/New_York
13901,Binghamton,NY,America/New_York
13902,Binghamton,NY,America/New_York
13903,Binghamton,NY,America/New_York
13904,Binghamton,NY,America/New_York
13905,Binghamton,NY,America/New_York
14001,Akron,NY,America/New_York
14004,Alden,NY,America/New_York
14005,Alexander,NY,America/New_York
14006,Angola,NY,America/New_York
14008,Appleton,NY,America/New_York
14009,Arcade,NY,America/New_York
14010,Athol Springs,NY,America/New_York
14011,Attica,NY,America/New_York
14012,Barker,NY,America/New_York
14013,Basom,NY,America/New_York
14020,Batavia,NY,America/New_York
14021,Batavia,NY,America/New_York
14024,Bliss,NY,America/New_York
14025,Boston,NY,America/New_York
14026,Bowmansville,NY,America/New_York
14027,Brant,NY,America/New_York
14028,Burt,NY,America/New_York
14029,Centerville,NY,America/New_York
14030,Chaffee,NY,America/New_York
14031,Clarence,NY,America/New_York
14032,Clarence Center,NY,America/New_York
14033,Colden,NY,America/New_York
14034,Collins,NY,America/New_York
14035,Collins Center,NY,America/New_York
14036,Corfu,NY,America/New_York
14037,Cowlesville,NY,America/New_York
14038,Crittenden,NY,America/New_York
14039,Dale,NY,America/New_York
14040,Darien Center,NY,America/New_York
14041,Dayton,NY,America/New_York
14042,Delevan,NY,America/New_York
14043,Depew,NY,America/New_York
14047,Derby,NY,America/New_York
14048,Dunkirk,NY,America/New_York
14051,East Amherst,NY,America/New_York
14052,East Aurora,NY,America/New_York
14054,East Bethany,NY,America/New_York
14055,East Concord,NY,America/New_York
14056,East Pembroke,NY,America/New_York
14057,Eden,NY,America/New_York
14058,Elba,NY,America/New_York
14059,Elma,NY,America/New_York
